mX,mY,mZ,gX,gY,gZ,aX,aY,aZ,label
52.76,-26.77,14.04,0.24,-5.68,-28.69,0.87,-0.19,-0.67,0
61.16,-15.36,14.06,-0.79,50.6,30.7,0.54,0.45,-0.96,2
49.35,-30.93,13.84,86.61,-43.03,8.48,0.77,1.06,0.48,1
35.82,-37.38,-1.35,161.44,58.65,31.98,0.18,-0.47,-0.5,1
49.35,-33.19,9.05,46.75,45.65,-17.76,-0.54,0.16,0.28,1
28.04,-38.32,2.44,27.4,21.0,86.67,-0.32,0.6,0.23,2
51.15,-21.63,17.04,47.24,19.35,-25.57,0.96,0.26,-0.24,0
42.31,4.75,-46.48,-0.79,-0.06,0.31,-0.04,-0.03,1.0,3
3.91,-14.32,23.45,9.46,27.34,7.51,-0.86,0.24,-0.08,2
50.98,-17.41,19.56,24.11,14.28,21.61,1.06,0.36,-0.2,0
51.54,-28.02,13.94,46.39,-40.53,33.45,0.83,1.22,0.06,1
36.55,-36.96,1.32,-57.37,30.76,-185.06,2.52,3.72,0.33,1
46.46,-34.52,3.36,-19.41,-5.13,-82.95,0.2,0.99,0.16,2
41.83,4.26,-47.63,-0.73,0.06,0.43,-0.04,-0.03,1.0,3
27.47,-33.87,2.08,26.06,26.12,137.82,0.31,-1.1,-0.59,1
50.31,-22.94,18.99,-87.71,24.29,-64.03,0.96,0.0,-0.52,0
48.27,-18.62,28.28,4.09,83.62,18.31,0.07,0.47,-0.95,2
51.03,-18.79,19.95,72.94,-15.44,41.63,1.07,-0.01,-0.49,0
42.2,4.68,-46.22,-0.61,0.0,0.43,-0.04,-0.03,1.0,3
48.96,-13.88,23.79,66.77,-23.19,56.88,1.24,0.19,-0.5,0
7.5,-17.8,24.49,7.45,78.74,22.58,-0.72,0.33,-0.27,2
61.25,-21.06,-0.74,-2.01,21.0,-86.49,0.71,0.74,0.22,2
57.26,-27.73,-1.98,-6.23,3.05,-64.15,0.45,0.96,0.15,2
42.59,4.86,-47.68,-0.79,0.0,0.43,-0.04,-0.03,1.0,3
49.79,-9.92,22.55,-6.65,0.12,-7.14,0.85,0.38,-0.32,0
14.12,-27.29,22.72,25.7,39.98,12.7,-0.8,0.49,-0.29,2
50.87,-25.73,16.48,66.41,-44.68,63.17,0.86,-0.06,-0.36,0
42.27,4.5,-47.29,-0.67,0.0,0.43,-0.04,-0.03,1.0,3
37.43,-37.57,5.08,95.89,-71.66,276.0,1.09,-0.13,-0.37,1
48.69,-10.13,23.94,3.72,15.32,1.28,1.08,0.17,-0.41,0
50.87,-31.2,10.24,-37.23,0.43,72.08,0.62,-0.02,-0.38,0
34.02,-36.24,-0.81,-23.62,-106.08,201.66,0.14,-1.33,-0.17,1
60.88,-20.23,8.59,-98.33,21.18,53.22,0.59,0.89,-0.33,2
42.27,5.05,-46.36,-0.79,0.0,0.37,-0.04,-0.03,1.0,3
50.27,-29.13,15.01,55.6,-56.46,64.09,0.73,1.27,0.41,1
54.33,-30.42,6.59,-77.03,2.08,-248.17,0.36,0.78,0.37,1
42.4,5.31,-47.12,-0.73,-0.06,0.37,-0.04,-0.03,1.0,3
39.2,-36.8,8.85,207.76,-14.4,34.0,0.94,0.57,-0.4,1
54.1,-24.5,13.5,-66.53,41.69,-24.35,0.81,-0.13,-0.53,0
49.68,-12.87,22.67,28.32,-18.43,55.3,1.14,0.39,-0.44,0
41.13,-35.69,-3.55,-154.54,36.62,-177.37,0.94,0.76,0.64,1
42.54,5.35,-46.68,-0.73,-0.06,0.43,-0.04,-0.03,1.0,3
4.86,-16.93,22.36,7.87,55.73,12.02,-0.84,0.32,-0.19,2
53.14,-33.75,9.77,58.9,-13.49,-35.83,0.48,-0.24,-0.63,0
41.24,4.85,-47.29,-0.67,-15.5,0.43,-0.04,-0.03,1.0,3
51.67,-28.91,12.3,33.87,13.92,14.16,-1.09,0.22,0.3,1
48.67,-7.5,24.83,7.08,-21.12,81.91,1.09,0.22,-0.44,0
51.62,-16.54,20.08,43.58,-58.41,92.04,1.0,-0.34,-0.5,0
24.46,-37.37,-5.82,5.25,-5.98,-64.39,-0.57,0.62,0.28,2
11.13,-29.27,16.32,3.17,51.27,45.96,-0.66,0.36,0.07,2
49.41,-23.58,18.46,31.56,-21.73,39.25,0.78,-0.09,-0.41,0
53.37,-24.28,15.95,50.54,-17.94,23.86,0.15,0.7,0.15,1
42.0,4.48,-46.67,-0.73,0.0,0.43,-0.04,-0.03,1.0,3
42.25,4.57,-47.22,-0.61,0.12,0.49,-0.03,-0.03,1.0,3
49.17,-11.33,24.29,50.17,-4.03,14.22,1.13,0.12,-0.53,0
42.2,5.26,-48.44,-0.85,0.06,0.61,-0.04,-0.03,1.0,3
49.65,-12.59,22.08,33.2,16.54,-10.13,1.07,0.29,-0.34,0
42.38,5.21,-47.44,-0.73,0.06,0.43,-0.04,-0.03,1.0,3
34.97,-37.72,-1.65,-110.05,40.28,-208.98,3.66,3.99,0.39,1
51.04,-21.53,18.68,-29.3,21.91,-63.35,1.31,-0.07,-0.35,0
51.68,-30.82,9.96,-6.84,15.56,143.55,3.2,3.78,0.17,1
51.37,-16.86,20.53,-30.52,14.65,-41.02,0.97,0.23,-0.22,0
13.87,-21.58,27.04,0.43,18.74,5.07,-0.79,0.4,-0.42,2
51.76,-19.43,18.42,-53.65,27.77,-36.44,1.0,-0.01,-0.16,0
47.11,-15.8,30.26,-8.36,-85.51,-36.44,0.07,0.37,-1.04,2
48.9,-9.83,24.63,-44.37,1.4,-10.07,0.9,0.53,-0.03,0
50.98,-23.86,16.19,34.06,-35.22,53.04,0.81,-0.1,-0.35,0
51.61,-28.85,13.11,-46.33,7.45,-34.67,1.02,-0.03,-0.53,0
45.03,-34.68,11.04,-23.74,14.65,45.35,3.01,4.0,0.14,1
50.34,-13.02,21.66,-15.44,4.46,-56.58,0.82,0.33,-0.22,0
50.35,-11.21,23.0,-1.28,10.5,-22.58,0.79,0.04,-0.26,0
52.93,-21.15,18.25,20.63,-42.48,50.11,0.64,-0.27,-0.34,0
50.7,-31.08,10.06,-5.68,47.49,10.38,-0.23,0.14,0.52,1
42.33,4.92,-46.4,-0.73,0.06,0.37,-0.04,-0.03,1.0,3
31.43,-35.84,1.77,-10.01,80.63,-103.03,2.65,-0.31,-0.82,1
25.18,-37.93,-2.01,75.38,23.44,8.54,0.85,-1.05,-0.4,1
55.94,-17.64,21.97,-6.35,-40.89,-5.68,0.36,0.44,-0.88,2
50.55,-32.58,9.48,15.63,-17.82,64.15,1.05,2.19,0.3,1
49.48,-11.61,22.8,-8.48,8.79,31.74,1.0,0.19,-0.43,0
41.75,4.81,-47.33,-0.98,0.06,0.55,-0.04,-0.03,1.0,3
30.58,-39.0,-0.17,-12.15,-7.26,-102.78,-0.3,0.7,0.19,2
50.9,-31.56,11.73,3.42,-2.32,11.66,-0.79,0.78,0.09,1
52.92,-21.25,17.1,8.0,7.39,-37.84,1.02,-0.17,-0.51,0
53.58,-24.38,14.98,8.67,-20.63,24.9,0.61,-0.3,-0.44,0
49.76,-24.79,17.09,53.89,-24.9,36.87,0.87,-0.08,-0.36,0
58.0,-16.32,18.53,0.79,57.62,15.32,0.41,0.38,-0.9,2
26.56,-16.46,34.16,20.51,83.44,4.64,-0.47,0.28,-0.61,2
48.24,-11.88,24.33,-46.88,32.04,-56.09,1.0,0.23,-0.28,0
39.27,-36.1,7.46,184.75,-7.63,68.18,0.81,0.45,-0.46,1
34.62,-37.29,-4.06,-14.28,-9.4,-69.4,-0.27,0.66,0.31,2
50.77,-13.42,28.09,-8.79,128.23,37.29,0.24,0.35,-1.1,2
37.48,-34.59,-1.46,-121.89,1.53,-140.38,1.97,3.28,0.35,1
63.87,-17.77,0.83,-9.52,9.64,-53.47,0.76,0.66,0.13,2
42.15,4.54,-47.62,-0.73,0.0,0.55,-0.04,-0.03,1.0,3
52.8,-13.62,24.87,5.8,85.02,16.54,0.27,0.34,-1.09,2
51.79,-25.56,15.88,-58.47,52.61,-59.81,0.94,0.12,-0.42,0
42.3,5.0,-47.64,-0.73,0.06,0.55,-0.04,-0.03,1.0,3
30.79,-36.08,4.99,-3.54,28.93,145.63,0.08,-0.88,-0.49,1
50.87,-15.76,22.08,37.72,-17.15,40.34,0.86,-0.22,-0.31,0
42.77,4.39,-46.72,-0.79,0.0,0.37,-0.04,-0.03,1.0,3
42.04,4.27,-47.57,-0.61,0.06,0.24,-0.04,-0.03,1.0,3
53.71,-30.77,4.47,19.9,16.05,89.66,0.23,0.87,0.02,2
50.76,-32.48,8.26,79.71,122.68,-58.23,-0.61,0.98,0.5,1
49.6,-33.19,8.87,-139.47,-26.79,-272.22,0.42,0.77,0.29,1
32.6,-35.29,0.31,-98.08,14.22,-140.26,2.57,3.98,0.27,1
42.79,5.27,-47.17,-0.73,0.06,0.43,-0.04,-0.03,1.0,3
52.67,-31.38,8.34,-119.69,-33.14,-299.62,-0.03,1.04,0.39,1
53.17,-26.51,15.66,-34.48,-24.41,-67.87,-0.81,1.35,0.16,1
21.0,-24.5,28.15,6.16,-119.51,-49.19,-0.56,0.5,-0.65,2
42.3,4.96,-46.18,-0.73,-0.06,0.49,-0.04,-0.03,1.0,3
37.18,-16.72,33.31,-0.73,-93.38,-26.12,-0.21,0.41,-1.04,2
62.45,-10.9,10.77,-4.33,17.4,13.43,0.53,0.31,-0.96,2
50.34,-18.8,20.78,-59.27,-0.31,-27.53,0.89,0.04,-0.35,0
48.55,-12.92,22.55,-42.3,15.99,-41.26,1.02,0.24,-0.21,0
42.02,4.0,-46.59,-0.79,-0.12,0.55,-0.04,-0.03,1.0,3
45.12,-36.24,0.23,-5.68,-1.1,-126.16,0.14,1.0,0.1,2
42.91,4.8,-46.98,-0.67,0.06,0.55,-0.04,-0.03,1.0,3
47.13,-9.75,25.09,-28.38,29.24,-29.05,0.93,0.27,-0.21,0
48.72,-15.69,22.12,-36.38,13.67,-26.79,0.94,0.17,-0.24,0
50.96,-21.36,17.31,-17.52,27.16,-41.75,1.08,0.07,-0.29,0
14.31,-16.71,29.38,7.14,64.09,12.7,-0.76,0.36,-0.5,2
53.97,-27.84,13.96,49.44,-31.8,36.01,0.76,-0.14,-0.44,0
51.37,-26.76,14.4,-68.66,31.8,-38.15,1.06,0.0,-0.54,0
49.74,-25.23,16.58,86.98,-7.75,-7.87,1.12,0.17,-0.27,0
35.91,-38.17,-0.78,-11.35,-44.37,106.32,0.16,-1.15,-0.52,1
22.83,-37.89,0.79,15.08,11.9,59.69,-0.47,0.51,0.29,2
34.58,-38.09,0.42,9.77,13.49,92.04,-0.28,0.81,0.17,2
50.17,-28.48,13.55,38.82,-55.54,80.87,0.62,0.07,-0.26,0
49.18,-29.27,12.21,-3.54,-17.7,15.08,0.77,-0.03,-0.34,0
49.49,-18.62,20.7,10.74,-24.66,53.96,0.87,0.1,-0.36,0
49.18,-11.22,25.17,-15.81,2.56,-47.79,0.82,0.23,-0.25,0
61.73,-20.86,1.31,-14.1,1.77,-54.38,0.67,0.77,0.08,2
50.37,-25.56,15.77,10.68,-2.56,-8.67,0.79,-0.02,-0.38,0
64.36,-14.59,3.03,-5.55,11.47,-62.68,0.85,0.53,0.1,2
29.32,-35.56,-0.35,53.16,54.57,-83.13,0.9,-1.16,-0.6,1
49.4,-20.07,19.84,-67.99,26.86,-39.12,1.1,0.02,-0.36,0
43.33,-35.44,10.03,61.4,-51.33,105.96,0.85,0.35,-0.54,1
50.42,-18.48,19.93,22.09,11.23,28.75,1.29,0.31,-0.3,0
42.26,4.87,-45.57,-0.67,0.06,0.49,-0.04,-0.03,1.0,3
61.65,-22.01,0.52,-16.17,1.77,-77.64,0.74,0.98,0.21,2
42.53,5.04,-45.34,-0.98,0.0,0.43,-0.04,-0.03,1.0,3
49.95,-18.65,21.77,-28.93,6.84,-16.42,1.07,-0.12,-0.39,0
12.07,-29.7,17.74,-17.15,-60.79,-4.09,-0.75,0.56,-0.08,2
41.61,4.72,-47.79,-0.73,-0.12,0.43,-0.04,-0.03,1.0,3
42.82,-35.11,10.44,175.42,45.1,93.02,0.86,0.56,-0.61,1
29.58,-32.59,3.16,8.48,-51.09,116.82,0.3,-1.02,-0.53,1
51.23,-23.62,16.53,-63.05,23.07,-37.78,0.9,0.12,-0.31,0
48.68,-4.47,24.69,40.95,-13.31,-30.27,1.09,0.57,-0.29,0
42.6,4.81,-46.57,-0.79,0.0,0.61,-0.04,-0.03,1.0,3
42.71,4.53,-46.57,-0.67,-0.12,0.31,-0.04,-0.03,1.0,3
42.43,4.83,-47.49,-0.55,0.0,0.43,-0.04,-0.03,1.0,3
31.51,-36.07,2.28,11.05,40.04,-88.81,0.84,-0.77,-0.34,1
42.76,5.37,-47.39,-0.67,0.12,0.43,-0.04,-0.03,1.0,3
59.24,-25.61,-0.78,-3.72,11.9,-95.95,0.68,0.88,0.22,2
33.42,-37.12,0.76,-69.09,-80.2,243.47,0.08,-1.52,-0.52,1
61.68,-13.6,10.1,-9.22,-24.9,-0.67,0.58,0.41,-0.94,2
42.79,5.43,-47.11,-0.61,0.06,0.49,-0.04,-0.03,1.0,3
5.51,-21.69,21.37,16.78,38.15,5.62,-0.83,0.28,0.04,2
49.84,-13.2,22.05,-4.88,12.51,-30.7,0.85,0.24,-0.2,0
26.66,-35.56,-1.21,51.39,-31.92,241.7,0.34,-0.48,-0.19,1
26.59,-38.02,0.27,90.58,12.15,56.03,1.4,-0.93,-0.22,1
50.95,-15.15,21.55,-48.65,6.71,-21.06,0.95,0.27,-0.2,0
35.69,-37.96,-3.37,-20.94,-7.45,-121.28,-0.12,0.77,0.17,2
48.33,-8.8,23.93,-26.06,8.61,10.13,0.92,0.23,-0.32,0
63.15,-17.24,2.83,8.0,-14.77,83.92,0.91,0.72,0.1,2
34.39,-29.15,25.0,24.66,112.37,82.89,-0.05,0.71,-0.48,2
53.75,-28.52,9.11,67.93,29.6,-53.47,-0.79,0.92,0.16,1
49.41,-12.94,23.23,60.18,-31.43,71.41,1.09,0.02,-0.7,0
42.53,5.04,-46.35,-0.79,-0.12,0.49,-0.04,-0.03,1.0,3
63.53,-15.76,0.49,-3.72,1.1,-21.42,0.81,0.81,0.15,2
62.16,-21.5,0.02,-17.94,15.5,-72.14,0.74,0.73,0.19,2
42.21,4.77,-46.73,-0.73,0.06,0.49,-0.04,-0.03,1.0,3
58.25,-16.63,19.24,10.07,52.06,6.29,0.39,0.41,-0.96,2
27.76,-37.21,-2.43,88.44,45.9,34.91,0.65,-1.28,-0.73,1
35.79,-38.1,-0.15,-13.61,-12.27,-131.29,-0.16,0.71,0.16,2
42.32,4.9,-47.0,-0.79,0.0,0.43,-0.04,-0.03,1.0,3
42.35,-37.41,7.1,-42.3,-19.84,237.98,1.67,0.89,-0.56,1
49.22,-21.97,18.54,-14.77,-4.03,-7.69,0.94,-0.13,-0.49,0
57.54,-11.49,19.79,-15.75,61.28,45.35,0.35,0.49,-1.14,2
38.56,-37.28,-5.15,-14.34,-15.14,-107.06,-0.15,0.77,0.17,2
47.75,-12.9,23.22,54.2,5.07,36.56,0.92,0.06,-0.46,0
47.99,-24.63,24.57,41.26,-44.62,-58.17,0.01,0.68,-0.76,2
51.95,-24.99,16.96,38.45,-34.36,27.53,0.7,-0.25,-0.45,0
26.5,-35.78,-0.61,42.42,-88.38,195.86,-0.09,-0.87,-0.75,1
50.13,-30.71,9.51,-9.4,22.89,-30.46,0.67,-0.23,-0.47,0
34.61,-35.93,1.73,-76.23,-22.58,-130.92,1.83,2.71,0.44,1
50.51,-15.71,20.45,7.81,-7.75,48.03,1.19,0.23,-0.48,0
42.85,5.2,-46.92,-0.55,-0.06,0.49,-0.04,-0.03,1.0,3
41.74,4.36,-46.58,-0.73,-0.06,0.55,-0.04,-0.03,1.0,3
42.31,5.32,-46.97,-0.85,0.06,0.37,-0.04,-0.03,1.0,3
62.4,-20.83,1.33,-20.75,-0.24,8.0,0.54,1.16,0.07,2
52.61,-32.82,8.84,0.43,9.64,-17.33,0.79,-0.1,-0.47,0
50.9,-31.16,9.79,-4.7,-24.23,31.43,0.59,-0.16,-0.39,0
46.56,-34.73,0.42,9.09,7.87,130.86,0.18,0.94,0.1,2
50.17,-19.14,20.94,-30.21,11.66,-51.27,1.27,-0.04,-0.18,0
49.78,-22.25,17.54,10.93,-5.37,-3.17,0.85,-0.16,-0.46,0
10.46,-15.56,29.02,-5.37,-80.08,-14.28,-0.74,0.25,-0.41,2
52.84,-21.12,16.33,20.2,-35.52,16.78,0.56,-0.42,-0.23,0
61.34,-22.18,3.48,-3.66,-15.38,55.91,0.58,1.06,0.07,2
42.7,4.83,-48.35,-0.67,-0.06,0.31,-0.04,-0.03,1.0,3
42.25,4.58,-46.7,-0.67,-0.12,0.55,-0.04,-0.03,1.0,3
10.1,-21.46,25.85,-5.43,-49.74,-6.29,-0.83,0.35,-0.26,2
42.38,5.07,-47.25,-0.79,0.12,0.55,-0.04,-0.03,1.0,3
50.11,-11.67,22.45,77.76,-12.02,41.93,1.14,0.03,-0.58,0
48.17,-32.6,11.21,46.2,22.95,90.82,0.83,1.05,-0.12,1
45.29,-34.83,10.73,102.11,5.86,165.16,0.42,-0.08,-0.66,1
50.45,-18.62,19.56,-19.84,0.18,-21.12,0.95,0.12,-0.21,0
49.43,-15.01,20.61,-31.49,15.5,-38.76,0.91,0.22,-0.14,0
42.16,4.91,-46.8,-0.79,-0.12,0.37,-0.04,-0.03,1.0,3
24.55,-37.34,-5.37,16.91,10.5,75.81,-0.47,0.39,0.33,2
47.99,-9.99,24.34,-8.12,27.1,-53.04,0.91,0.21,-0.17,0
42.71,4.79,-47.0,-0.67,0.0,0.37,-0.04,-0.03,1.0,3
51.12,-29.94,13.01,18.62,12.51,12.82,-0.43,0.54,0.11,1
42.05,4.27,-47.39,-0.73,-0.12,0.43,-0.04,-0.03,1.0,3
49.37,-33.87,4.6,28.38,-38.21,19.53,0.59,-0.35,-0.34,0
49.65,-18.97,19.35,-37.84,-6.16,-17.52,0.84,-0.09,-0.32,0
50.15,-14.36,20.9,-17.88,3.48,-9.28,0.86,0.2,-0.18,0
41.7,5.09,-46.14,-0.67,0.0,0.43,-0.04,-0.03,1.0,3
49.54,-11.33,23.73,-4.03,5.49,-62.62,1.1,0.07,-0.05,0
42.71,4.86,-47.25,-0.79,-0.06,0.43,-0.04,-0.03,1.0,3
50.93,-18.95,20.32,-6.29,37.66,-67.75,1.24,-0.19,-0.47,0
42.36,4.49,-47.16,-0.73,0.12,0.49,-0.04,-0.03,1.0,3
36.04,-37.4,1.97,34.91,55.36,-69.64,0.43,-0.84,-0.48,1
60.82,-16.22,13.05,-6.16,-35.52,-6.65,0.54,0.36,-0.75,2
37.41,-37.43,-3.94,-14.16,-2.26,-106.26,-0.13,0.74,0.23,2
50.54,-12.82,22.44,11.54,10.38,24.84,1.07,0.18,-0.4,0
48.33,-8.17,24.21,27.4,1.34,30.09,1.12,0.12,-0.55,0
50.68,-14.89,22.23,-21.24,26.37,-36.8,1.13,-0.24,-0.46,0
48.72,-31.52,11.21,-49.32,-14.22,-4.76,-0.84,0.7,0.24,1
45.25,-14.31,31.13,-11.17,-62.99,-26.92,0.03,0.37,-0.93,2
50.93,-15.7,20.87,28.56,14.59,11.17,1.18,0.44,-0.39,0
50.76,-29.87,10.27,-49.93,4.88,-25.57,0.89,-0.19,-0.5,0
41.76,5.03,-46.92,-0.67,0.0,0.37,-0.04,-0.03,1.0,3
47.81,-34.07,11.71,60.97,11.54,121.34,1.62,2.7,0.06,1
57.3,-28.21,1.88,-4.03,14.77,-92.04,0.6,1.03,0.14,2
50.45,-13.66,21.24,-9.89,-0.73,-8.42,0.91,0.26,-0.19,0
53.22,-25.67,15.27,-77.88,65.37,-36.32,1.11,0.21,-0.34,0
49.52,-18.4,22.3,52.92,-31.62,78.49,1.01,-0.24,-0.68,0
50.32,-8.85,23.12,-1.77,10.38,8.61,0.78,0.28,-0.26,0
49.68,-12.04,22.79,-10.8,10.56,5.13,0.82,0.34,-0.26,0
53.64,-26.76,12.15,54.44,-16.72,109.13,1.72,2.54,0.31,1
47.0,-34.36,5.71,-76.78,-48.16,138.37,2.78,1.65,-0.1,1
50.32,-21.04,19.89,-16.6,16.66,-31.37,0.97,0.14,-0.3,0
59.99,-10.06,15.36,11.41,-23.86,-13.31,0.52,0.38,-1.12,2
49.72,-13.82,22.73,-45.65,1.28,-31.92,1.1,0.06,-0.39,0
12.79,-18.7,29.41,-9.64,-90.58,-19.29,-0.62,0.29,-0.4,2
24.94,-16.93,34.4,-7.93,-108.28,-20.51,-0.41,0.34,-0.79,2
45.97,-33.69,10.51,52.0,-49.68,-43.27,-0.77,0.43,0.39,1
43.74,-35.67,7.43,231.32,-71.41,105.16,0.52,-0.01,-0.62,1
49.57,-7.45,22.62,-3.54,2.62,-29.6,0.97,0.37,-0.25,0
51.82,-13.84,19.74,-4.27,16.17,-14.59,0.75,0.44,-0.09,0
50.85,-21.56,18.87,81.73,-55.54,82.52,1.01,-0.06,-0.48,0
49.3,-7.31,24.87,28.02,15.69,-28.02,0.91,0.29,-0.34,0
51.06,-26.86,16.15,39.12,-42.54,67.93,0.86,-0.18,-0.56,0
51.73,-28.28,13.87,35.77,-66.35,80.2,0.94,1.72,0.5,1
26.42,-14.92,33.19,-18.37,-67.63,-5.19,-0.6,0.33,-0.97,2
49.62,-28.86,13.94,8.36,-16.17,31.13,0.67,-0.08,-0.39,0
50.17,-14.16,21.74,24.84,1.34,6.47,0.98,0.27,-0.24,0
58.17,-16.61,18.91,-8.12,-63.35,-3.72,0.45,0.44,-0.92,2
51.26,-30.19,12.49,52.55,10.31,30.46,1.21,2.17,0.31,1
60.95,-13.17,15.09,87.95,-2.01,38.15,0.64,0.65,-0.79,2
37.07,-37.63,0.23,-60.61,90.33,-131.1,3.87,3.63,0.13,1
28.04,-37.6,1.37,-31.74,43.15,-111.57,1.87,-0.86,-0.22,1
42.25,4.68,-46.3,-0.61,0.06,0.43,-0.04,-0.03,1.0,3
22.81,-38.31,-2.92,-9.03,-8.67,-59.63,-0.56,0.56,0.26,2
49.74,-16.91,22.72,75.2,-25.82,51.09,1.03,-0.13,-0.5,0
51.27,-20.76,18.01,-53.77,2.44,-43.7,1.16,0.12,-0.25,0
45.78,-15.42,32.07,-5.8,78.98,27.89,0.01,0.39,-1.02,2
42.69,4.88,-46.51,-0.73,-0.06,0.37,-0.04,-0.03,1.0,3
32.92,-13.66,35.79,21.85,132.2,7.14,-0.17,0.26,-0.8,2
51.4,-26.98,14.11,-92.96,6.77,-26.0,0.77,-0.31,-0.6,0
42.33,4.64,-47.53,-0.73,-0.06,0.43,-0.04,-0.03,1.0,3
42.1,4.68,-46.01,-0.67,-0.06,0.37,-0.04,-0.03,1.0,3
49.5,-15.86,21.0,-52.49,9.77,-17.52,1.0,0.07,-0.36,0
47.64,-8.87,26.22,12.08,27.95,-0.98,1.08,0.17,-0.39,0
31.42,-38.22,3.06,-75.56,-69.89,211.36,0.32,-0.97,-0.34,1
27.12,-35.99,-1.28,-59.14,-48.1,146.06,0.31,-1.76,-0.61,1
43.65,-36.18,-0.72,5.62,4.27,98.75,-0.06,0.86,0.16,2
40.08,-37.1,6.01,80.93,-7.2,223.02,1.19,0.25,-0.67,1
40.11,-36.36,0.49,19.1,-21.42,130.13,0.09,-0.44,-0.52,1
57.53,-11.36,21.57,-12.76,74.89,30.15,0.33,0.47,-1.2,2
49.04,-28.26,14.62,41.99,-17.88,30.88,0.7,-0.11,-0.43,0
42.61,-14.58,33.11,1.95,127.93,23.38,0.03,0.28,-1.01,2
35.16,-37.72,4.1,13.18,23.19,104.61,-0.1,0.85,0.14,2
54.53,-25.65,14.17,6.65,-58.65,-17.09,-0.45,0.95,0.23,1
50.22,-22.39,19.12,68.42,-46.57,87.71,1.03,-0.08,-0.34,0
42.59,5.2,-46.48,-0.79,0.0,0.49,-0.04,-0.03,1.0,3
20.85,-19.12,31.35,-16.85,-92.59,-24.11,-0.64,0.36,-0.69,2
42.2,5.27,-48.33,-0.79,0.0,0.43,-0.04,-0.03,1.0,3
33.23,-37.21,-6.13,8.36,-4.27,78.55,-0.34,0.59,0.28,2
31.65,-20.13,32.42,16.3,90.82,19.9,-0.28,0.33,-0.64,2
49.12,-12.24,22.49,8.54,18.25,6.71,1.33,0.29,-0.4,0
63.0,-16.09,3.15,-0.43,-0.67,-42.36,0.8,0.78,0.05,2
50.5,-16.76,21.55,-52.0,46.63,-54.57,1.08,0.07,-0.32,0
36.22,-36.98,1.18,13.31,33.26,-75.07,3.47,0.49,-1.12,1
49.56,-10.38,24.46,35.77,-62.93,45.72,1.0,0.2,-0.52,0
51.54,-15.98,18.36,16.42,4.21,55.05,1.02,0.55,-0.26,0
51.03,-20.32,20.37,-17.58,43.76,-92.41,1.28,0.0,-0.38,0
26.67,-37.71,-2.45,5.49,-0.98,-8.73,-0.54,0.65,0.24,2
42.19,5.4,-46.47,-0.79,0.0,0.49,-0.04,-0.03,1.0,3
42.16,5.13,-46.28,-0.61,0.06,0.55,-0.04,-0.03,1.0,3
55.27,-29.52,0.57,4.7,7.81,85.94,0.33,0.94,0.09,2
11.46,-16.16,30.02,-6.41,-88.87,-25.02,-0.75,0.24,-0.42,2
41.91,5.21,-47.9,-0.61,-0.06,0.55,-0.04,-0.03,1.0,3
35.16,-38.67,2.67,18.25,23.62,116.88,-0.13,0.8,0.15,2
42.65,4.7,-47.14,-0.79,0.06,0.49,-0.04,-0.03,1.0,3
47.95,-5.52,24.87,6.84,6.53,12.82,0.93,0.3,-0.42,0
42.48,4.86,-46.96,-0.67,0.06,0.49,-0.04,-0.03,1.0,3
41.48,4.5,-46.64,-0.73,0.0,0.55,-0.04,-0.03,1.0,3
52.19,-28.41,12.5,-3.91,5.49,-30.4,-0.64,0.87,0.36,1
63.95,-11.87,3.47,-19.53,23.13,-78.31,1.02,0.54,0.11,2
50.09,-32.04,9.57,19.59,-39.55,31.37,0.56,-0.24,-0.31,0
35.66,-39.14,0.16,163.15,-6.04,123.72,0.5,-0.11,-0.26,1
28.65,-37.71,-0.05,31.74,69.03,-84.41,1.27,-0.62,-0.32,1
42.27,4.87,-46.61,-0.55,-0.06,0.37,-0.04,-0.03,1.0,3
49.43,-14.47,22.18,-25.21,4.39,-46.51,0.96,0.23,-0.15,0
50.79,-22.03,17.21,-35.52,38.88,-70.25,1.38,0.0,-0.41,0
48.9,-15.95,27.94,-10.25,-90.33,-33.39,0.21,0.44,-1.06,2
42.2,5.22,-46.3,-0.67,0.06,0.49,-0.04,-0.03,1.0,3
42.1,5.31,-47.19,-0.61,0.06,0.49,-0.04,-0.03,1.0,3
51.18,-16.91,25.77,-23.86,-84.96,-11.78,0.32,0.43,-1.04,2
50.42,-21.08,18.82,-19.71,21.91,-64.76,1.18,-0.03,-0.45,0
44.02,-36.63,3.42,-182.31,50.23,-379.7,0.14,0.49,0.33,1
41.98,4.96,-46.88,-0.67,0.12,0.49,-0.04,-0.03,1.0,3
50.04,-20.0,25.38,-33.94,-76.17,-14.83,0.2,0.56,-0.92,2
41.78,4.8,-47.56,-0.79,0.06,0.43,-0.04,-0.03,1.0,3
47.05,-34.68,3.38,26.61,16.36,77.51,0.04,1.0,0.01,2
58.52,-14.29,18.82,5.25,89.78,10.13,0.3,0.35,-1.08,2
41.88,4.8,-47.51,-0.67,-0.06,0.31,-0.04,-0.03,1.0,3
50.44,-17.3,19.96,21.67,-15.69,79.22,0.94,-0.28,-0.53,0
46.36,-17.99,30.08,7.63,65.92,13.31,0.01,0.39,-0.93,2
28.89,-37.35,0.68,59.51,-14.28,106.69,0.42,-0.79,-0.5,1
43.23,5.22,-47.81,-0.79,0.0,0.43,-0.04,-0.03,1.0,3
