mX,mY,mZ,gX,gY,gZ,aX,aY,aZ,label
61.62,-15.53,10.97,7.75,-19.29,-2.01,0.56,0.42,-0.88,lifting
61.39,-15.59,9.91,-4.03,7.26,8.18,0.49,0.45,-0.86,lifting
60.89,-16.76,12.26,-9.03,32.9,12.33,0.5,0.47,-0.86,lifting
59.73,-17.19,16.66,-0.06,55.73,15.5,0.45,0.46,-0.88,lifting
57.76,-18.12,20.56,2.99,66.41,18.01,0.37,0.44,-0.9,lifting
52.54,-18.86,23.45,-1.59,71.04,22.77,0.24,0.46,-0.95,lifting
48.86,-19.71,27.53,1.1,75.56,26.12,0.08,0.46,-0.91,lifting
44.1,-20.42,29.24,0.92,73,19.17,-0.08,0.45,-0.87,lifting
38.94,-20.85,30.69,7.87,64.88,21.48,-0.27,0.46,-0.82,lifting
32.39,-21.7,31.85,8.85,50.9,15.87,-0.4,0.44,-0.77,lifting
28,-22.11,31.02,5.68,52.92,19.04,-0.52,0.45,-0.76,lifting
23.46,-22.36,29.58,10.5,69.82,18.13,-0.66,0.46,-0.63,lifting
16.7,-22.8,27.76,13.67,71.53,20.87,-0.71,0.42,-0.47,lifting
13.28,-23.17,25.15,12.15,36.25,16.3,-0.75,0.37,-0.3,lifting
9.7,-23.39,23.21,6.96,40.16,11.66,-0.86,0.36,-0.3,lifting
7.1,-23.13,20.69,2.62,44.49,12.82,-0.9,0.35,-0.16,lifting
4.7,-23,18.43,1.83,46.75,7.45,-0.86,0.33,0.02,lifting
2.01,-22.94,15.17,-3.66,9.46,7.39,-0.81,0.28,0.16,lifting
3.2,-22.25,17.44,-16.42,-45.35,-1.71,-0.84,0.25,0.08,lifting
5.16,-20.96,19.69,-18.74,-59.63,-6.23,-0.9,0.31,-0.16,lifting
11.62,-21.19,27.09,-6.29,-60.06,-13.73,-0.88,0.36,-0.41,lifting
14.95,-21.75,27.87,6.53,-40.83,-19.9,-0.82,0.38,-0.54,lifting
18.68,-23.17,28.78,7.2,-36.5,-23.86,-0.71,0.43,-0.54,lifting
22.38,-23.47,29.05,-1.53,-45.17,-22.03,-0.63,0.48,-0.59,lifting
27.64,-23.79,30.24,-12.33,-44.8,-23.68,-0.5,0.47,-0.6,lifting
33.02,-22.79,30.97,-13.18,-66.47,-23.99,-0.37,0.51,-0.73,lifting
38.02,-22,31.3,-16.3,-68.12,-16.42,-0.2,0.52,-0.87,lifting
42.47,-21.17,29.08,-7.51,-70.01,-18.07,-0.11,0.5,-0.93,lifting
49.28,-19.73,27.72,-3.85,-48.03,-16.54,0.02,0.49,-0.94,lifting
51.84,-19.25,25.02,-11.05,-40.89,-11.6,0.14,0.48,-0.91,lifting
53.75,-18.2,23.44,-13.67,-44.98,-7.2,0.23,0.47,-0.92,lifting
55.94,-17.64,21.97,-6.35,-40.89,-5.68,0.36,0.44,-0.88,lifting
58.8,-16.93,18.86,-0.67,-38.82,-6.9,0.43,0.4,-0.83,lifting
60.05,-16.86,15.48,-2.75,-39.67,-8.3,0.5,0.38,-0.76,lifting
60.82,-16.22,13.05,-6.16,-35.52,-6.65,0.54,0.36,-0.75,lifting
61.94,-15,10.69,2.32,-30.03,-9.7,0.6,0.37,-0.74,lifting
62.81,-15.22,7.98,-0.24,-10.44,-2.56,0.64,0.37,-0.81,lifting
62.23,-15,8.62,-3.91,24.05,3.48,0.58,0.37,-0.8,lifting
62.26,-14.95,9.09,-1.95,40.16,5.74,0.56,0.38,-0.82,lifting
60.14,-15.91,14.71,2.81,53.22,9.16,0.52,0.38,-0.83,lifting
58,-16.32,18.53,0.79,57.62,15.32,0.41,0.38,-0.9,lifting
55.46,-16.61,22,-4.94,58.96,17.64,0.29,0.39,-0.94,lifting
52.43,-17.49,25.57,1.1,66.28,16.11,0.17,0.39,-0.95,lifting
46.36,-17.99,30.08,7.63,65.92,13.31,0.01,0.39,-0.93,lifting
42.25,-19.02,32.32,4.09,61.52,14.59,-0.11,0.41,-0.9,lifting
38.18,-19.37,31.31,0.85,60.79,14.95,-0.24,0.42,-0.89,lifting
33.63,-19.52,32.34,5.43,57.43,13.49,-0.41,0.41,-0.84,lifting
27.23,-19.69,31.92,7.93,61.46,16.48,-0.51,0.41,-0.74,lifting
22.25,-20.14,32.21,3.05,48.03,14.83,-0.59,0.39,-0.65,lifting
18.42,-20.36,31.25,4.09,48.1,16.48,-0.74,0.39,-0.63,lifting
15.16,-19.96,29.41,11.6,64.09,10.99,-0.82,0.36,-0.49,lifting
8.23,-20.85,24.96,14.04,59.2,5.37,-0.8,0.3,-0.23,lifting
5.87,-21.09,20.89,3.36,38.33,1.22,-0.79,0.32,-0.07,lifting
5.38,-21.34,21.12,4.09,-13.67,-2.75,-0.79,0.33,0.04,lifting
6.07,-21.5,21.46,2.81,-46.75,-4.88,-0.88,0.35,-0.14,lifting
10.1,-21.46,25.85,-5.43,-49.74,-6.29,-0.83,0.35,-0.26,lifting
14.38,-21.74,27.62,-12.33,-61.22,-10.56,-0.78,0.37,-0.43,lifting
19.03,-21.56,29.43,-10.31,-65.55,-7.93,-0.64,0.39,-0.53,lifting
25.26,-21.35,32.25,-1.59,-71.59,-13.98,-0.52,0.41,-0.64,lifting
30.66,-21.64,30.81,2.2,-86.18,-17.09,-0.3,0.43,-0.76,lifting
40.09,-21.57,30.66,2.81,-73.85,-17.4,-0.19,0.45,-0.88,lifting
45.89,-21.24,29.52,-5.68,-66.71,-24.23,-0.09,0.49,-0.99,lifting
49.46,-20.46,26.77,-14.1,-31.49,-14.22,-0.01,0.47,-0.93,lifting
52.05,-19.02,25.4,-16.78,-40.59,-13.67,0.22,0.43,-0.84,lifting
54.77,-17.98,22.91,-3.42,-54.87,-7.02,0.45,0.39,-0.86,lifting
58.25,-16.86,16.99,-0.24,-35.89,-9.89,0.42,0.4,-0.88,lifting
59.5,-17.41,16.03,0.43,-31.01,-4.21,0.45,0.4,-0.91,lifting
60.77,-17.24,14.54,1.22,-9.22,-2.93,0.45,0.39,-0.89,lifting
60.06,-16.78,14.79,2.93,15.93,2.01,0.42,0.39,-0.87,lifting
59.02,-16.5,16.39,0.37,45.47,0.67,0.45,0.4,-0.91,lifting
58.25,-16.63,19.24,10.07,52.06,6.29,0.39,0.41,-0.96,lifting
55.35,-17.77,20.51,2.93,60.24,9.52,0.34,0.43,-0.94,lifting
52.33,-18.2,25.17,-3.36,70.56,19.41,0.2,0.44,-0.96,lifting
48.18,-18.55,27.36,0.85,77.76,19.84,0.03,0.44,-0.91,lifting
41.24,-19.54,31.99,9.7,64.03,15.69,-0.11,0.42,-0.87,lifting
35.73,-20.31,32.46,8.3,72.33,15.99,-0.26,0.42,-0.85,lifting
30.59,-21.13,32.75,5.62,60.3,12.02,-0.4,0.41,-0.74,lifting
26.56,-21.08,31.96,12.15,61.58,10.25,-0.52,0.44,-0.68,lifting
19.38,-22.19,29.96,10.07,66.59,10.68,-0.65,0.41,-0.5,lifting
15.86,-22.03,27.77,3.36,51.88,10.68,-0.71,0.38,-0.38,lifting
13.87,-21.58,27.04,0.43,18.74,5.07,-0.79,0.4,-0.42,lifting
11.72,-22.22,25.96,-2.32,31.68,5.19,-0.91,0.38,-0.31,lifting
10.95,-21.42,25.34,2.2,22.28,-4.15,-0.77,0.43,-0.18,lifting
10.91,-22.24,24.58,10.01,-9.64,-0.49,-0.73,0.4,-0.2,lifting
12.89,-22.74,26.83,0.98,-46.2,-3.36,-0.71,0.37,-0.25,lifting
17.11,-22.83,27.72,-6.77,-67.81,-12.21,-0.65,0.38,-0.39,lifting
22.33,-22.73,30.22,-4.88,-58.11,-18.68,-0.64,0.46,-0.63,lifting
26.75,-23.11,30.25,10.93,-68.18,-30.88,-0.38,0.41,-0.51,lifting
36.61,-23.93,30.57,9.89,-96.5,-39.49,-0.12,0.45,-0.58,lifting
43.33,-23.3,28.94,-23.62,-124.82,-48.58,0.06,0.51,-0.87,lifting
50.28,-20.58,25.61,-31.13,-94.06,-41.14,0.19,0.53,-0.95,lifting
54.11,-18.3,22.8,-20.75,-50.48,-24.66,0.19,0.48,-0.92,lifting
58.67,-15.55,18.63,-22.77,-71.59,-22.28,0.47,0.44,-0.95,lifting
60.53,-14.56,14.89,-17.27,-49.68,-8.67,0.57,0.41,-0.89,lifting
61.68,-13.6,10.1,-9.22,-24.9,-0.67,0.58,0.41,-0.94,lifting
61.23,-13.56,10.35,4.03,5.13,5.25,0.55,0.38,-0.83,lifting
61.94,-14.06,11.96,-0.18,29.85,12.21,0.57,0.39,-0.85,lifting
60.9,-14.7,15.41,-2.99,49.93,0.12,0.45,0.4,-0.79,lifting
58.47,-14.94,17.4,18.55,56.21,0.37,0.47,0.38,-0.99,lifting
55.68,-15.33,22.72,12.7,65.31,11.41,0.39,0.36,-0.95,lifting
52.48,-16.32,25.55,-23.86,85.69,39.25,0.15,0.38,-1.03,lifting
47.02,-15.83,29.03,-13.79,85.75,28.38,-0.01,0.4,-0.91,lifting
38.44,-17.13,34.03,11.66,74.28,11.9,-0.12,0.34,-0.83,lifting
33.9,-17.59,34.01,8.79,54.87,17.7,-0.33,0.36,-0.96,lifting
28.77,-17.79,32.79,0.85,61.04,21,-0.48,0.33,-0.82,lifting
23.86,-17.42,34.14,2.56,71.23,14.95,-0.6,0.33,-0.67,lifting
16.09,-17.33,31.49,6.71,62.32,12.33,-0.72,0.31,-0.59,lifting
13.2,-17.49,29.22,3.54,47.55,10.8,-0.72,0.26,-0.36,lifting
9.81,-17.98,27.98,1.95,33.02,6.04,-0.89,0.28,-0.36,lifting
8.31,-17.55,25.09,3.72,42.85,7.39,-0.95,0.31,-0.3,lifting
4.98,-17.36,22.6,20.94,17.7,-1.1,-0.75,0.23,0.07,lifting
6.01,-18.92,21.59,18.86,-46.57,-11.17,-0.83,0.24,-0.07,lifting
10.39,-20.02,26.15,-8.79,-60,-10.99,-0.8,0.26,-0.25,lifting
15.52,-18.73,29.75,-27.59,-75.81,-18.55,-0.68,0.28,-0.41,lifting
20.85,-19.12,31.35,-16.85,-92.59,-24.11,-0.64,0.36,-0.69,lifting
27.76,-18.03,34.29,-17.21,-82.76,-23.07,-0.49,0.37,-0.82,lifting
33.91,-17.36,33.64,-13.67,-81.05,-14.89,-0.18,0.39,-0.88,lifting
42.58,-16.17,32.9,-9.95,-77.51,-15.87,-0.08,0.36,-0.98,lifting
46.92,-15.17,29.75,-13.98,-70.5,-6.84,-0.05,0.36,-1.12,lifting
50.37,-15.31,27.95,-3.6,-53.22,-9.03,-0.02,0.32,-1.1,lifting
53.55,-14.51,24.68,6.77,-45.41,-15.44,0.28,0.31,-0.88,lifting
57.74,-13.66,21,-1.22,-46.45,-12.45,0.41,0.28,-0.96,lifting
59.91,-12.85,16.74,-7.57,-55.05,-25.21,0.58,0.26,-0.84,lifting
61.57,-11.35,14.59,5,-38.39,-10.74,0.62,0.27,-0.84,lifting
61.51,-11.22,12.45,6.9,-23.99,-8.3,0.63,0.27,-0.85,lifting
62.45,-10.9,10.77,-4.33,17.4,13.43,0.53,0.31,-0.96,lifting
60.79,-12.07,15.12,-11.35,57.62,22.28,0.51,0.3,-1,lifting
57.58,-12.71,20.3,-3.11,80.87,24.6,0.44,0.27,-0.99,lifting
54.32,-13.64,25.28,3.85,89.54,19.35,0.25,0.3,-1.07,lifting
48.54,-14.53,29.06,12.88,99,16.3,0.05,0.32,-1.1,lifting
38.88,-16.03,32.04,20.81,105.77,9.34,-0.13,0.35,-0.85,lifting
32.93,-18.08,33.3,23.19,80.51,20.02,-0.3,0.37,-0.88,lifting
26.78,-19.14,32.91,10.74,80.75,25.57,-0.47,0.39,-0.7,lifting
20.97,-18.71,31.93,13.12,66.96,34.79,-0.71,0.38,-0.67,lifting
13.28,-18.51,28.8,9.46,66.41,18.13,-0.73,0.29,-0.41,lifting
9.13,-19.17,25.54,15.44,45.59,9.58,-0.81,0.27,-0.29,lifting
6.05,-19.53,22.42,13.79,57.13,9.34,-0.9,0.29,-0.13,lifting
3.91,-19.67,20.31,15.99,9.46,2.5,-0.76,0.19,0.15,lifting
4.36,-20.53,18.7,-6.84,-47.79,-8.3,-0.86,0.23,-0.07,lifting
8.4,-20.36,26.12,-23.74,-65.12,-12.39,-0.87,0.29,-0.22,lifting
13.44,-20.1,28.44,-25.39,-79.22,-18.07,-0.78,0.31,-0.43,lifting
18.54,-18.93,31.84,-20.14,-88.81,-16.17,-0.66,0.33,-0.64,lifting
24.77,-17.83,33.7,-9.46,-87.16,-25.57,-0.48,0.37,-0.76,lifting
32.03,-17.87,33.86,-6.04,-84.78,-21.73,-0.33,0.38,-0.91,lifting
42.44,-17.32,33.25,-6.65,-90.64,-24.96,-0.11,0.39,-1.02,lifting
46.79,-16.2,29.3,-1.04,-74.83,-21.91,-0.02,0.38,-1.07,lifting
51.22,-15.56,27.33,-11.17,-63.6,-17.33,0.2,0.38,-1.01,lifting
54.87,-14.75,23.34,-9.95,-48.03,-15.75,0.33,0.34,-0.91,lifting
58.83,-13.04,18.02,-8.42,-46.2,-12.63,0.49,0.31,-0.9,lifting
60.19,-12.32,14.43,-2.32,-55.05,-6.29,0.6,0.29,-0.87,lifting
61.8,-12.41,12.08,5,-20.75,-3.42,0.57,0.29,-0.91,lifting
61.45,-12.68,11.46,1.22,13.31,2.01,0.55,0.29,-0.86,lifting
61.12,-12.34,13.06,4.82,23.99,3.54,0.61,0.32,-0.81,lifting
59.4,-13.6,16.22,5.37,54.08,13.24,0.51,0.36,-0.91,lifting
57.81,-14.38,20.48,5.49,64.03,26.37,0.44,0.37,-0.99,lifting
53.76,-15.93,23.71,-7.87,89.72,31.19,0.24,0.41,-1.05,lifting
47.81,-16.61,27.89,14.4,101.87,30.21,0.04,0.41,-1.03,lifting
41.91,-18.48,31.1,18.86,97.17,26.92,-0.18,0.39,-1.01,lifting
31.65,-20.13,32.42,16.3,90.82,19.9,-0.28,0.33,-0.64,lifting
26,-19.93,32.62,7.45,65.73,25.33,-0.47,0.38,-0.79,lifting
19.09,-19.56,31.21,-0.49,73.49,13.98,-0.64,0.34,-0.52,lifting
13.89,-19.82,28.61,16.78,67.38,5.25,-0.7,0.34,-0.34,lifting
10.05,-20.64,24.35,26.92,44.68,-9.22,-0.74,0.36,-0.18,lifting
7.95,-22.83,22.81,5.86,10.86,-3.66,-0.76,0.36,-0.07,lifting
8.89,-22.23,22.81,-15.81,-28.87,2.38,-0.8,0.4,-0.11,lifting
10.8,-21.37,25.34,-24.84,-28.63,8,-0.89,0.44,-0.39,lifting
11.33,-20.25,27.49,-16.05,-13.92,10.62,-0.93,0.4,-0.46,lifting
11.15,-19.65,27.64,-3.17,1.28,2.99,-0.89,0.36,-0.44,lifting
11.49,-19.18,27.22,7.14,-6.41,-5.25,-0.81,0.34,-0.31,lifting
12.7,-20.57,27.47,1.4,-53.1,-8.91,-0.67,0.32,-0.25,lifting
17.08,-20.26,30.26,-11.9,-101.01,-15.38,-0.59,0.32,-0.42,lifting
24.6,-20.23,31.43,-7.93,-122.92,-17.94,-0.46,0.39,-0.72,lifting
37.18,-20.39,32.19,2.26,-108.22,-34.85,-0.26,0.42,-0.96,lifting
45.41,-18.82,29.61,-21.97,-88.13,-46.33,0.01,0.44,-1.02,lifting
51.18,-16.91,25.77,-23.86,-84.96,-11.78,0.32,0.43,-1.04,lifting
55.99,-15.61,22.22,-8.61,-75.56,-28.02,0.43,0.42,-1.1,lifting
59.59,-13.28,16.05,5.68,-31.37,1.59,0.46,0.39,-1.04,lifting
60.08,-14.1,15.08,-14.95,-7.2,6.71,0.43,0.35,-0.93,lifting
60.79,-13.75,14.38,-9.03,22.4,11.23,0.43,0.36,-1.16,lifting
58.52,-14.29,18.82,5.25,89.78,10.13,0.3,0.35,-1.08,lifting
52,-15.03,26.09,-1.59,88.44,16.11,0.26,0.29,-0.93,lifting
47.07,-15.6,28.86,4.82,92.29,16.54,0.09,0.37,-1.1,lifting
41.09,-16.43,32.5,5.31,93.93,13.43,-0.24,0.36,-1.1,lifting
34.09,-16.63,33.74,-5.07,106.63,27.1,-0.37,0.32,-0.87,lifting
26.56,-16.46,34.16,20.51,83.44,4.64,-0.47,0.28,-0.61,lifting
18.79,-19.4,31.13,28.69,59.57,4.82,-0.53,0.27,-0.47,lifting
16.2,-20.37,30.7,11.78,38.94,4.33,-0.67,0.29,-0.45,lifting
12.78,-20.09,27.39,2.5,47.97,2.75,-0.82,0.37,-0.39,lifting
10.45,-20.12,24.73,7.32,57.31,1.34,-0.88,0.38,-0.31,lifting
7.13,-20.75,22.61,14.95,45.41,-6.53,-0.86,0.38,-0.17,lifting
4.21,-22.18,19.27,20.81,27.53,-7.26,-0.82,0.4,0.03,lifting
4.71,-23.23,18.49,20.26,-18.62,-6.53,-0.79,0.38,0.08,lifting
6.54,-23.79,20.21,-1.34,-45.35,-6.71,-0.83,0.4,-0.07,lifting
9.22,-23.41,23.65,-21.48,-62.68,1.46,-0.73,0.39,-0.17,lifting
15.8,-22.27,28.49,-26.06,-74.34,-1.89,-0.69,0.36,-0.36,lifting
22.09,-21.61,30.75,-13.12,-90.82,-13.85,-0.57,0.45,-0.61,lifting
29.88,-21.67,31.85,7.75,-96.44,-29.11,-0.42,0.42,-0.77,lifting
37.56,-21.9,31.2,-0.61,-96.86,-27.95,-0.17,0.47,-0.93,lifting
48.23,-20.03,27.01,-23.68,-91.74,-30.4,0.11,0.49,-0.99,lifting
52.67,-18.57,24.98,-20.32,-76.6,-23.38,0.12,0.51,-1.1,lifting
56.65,-16.74,20.57,-5.43,-48.89,-24.11,0.29,0.47,-0.9,lifting
58.73,-15.71,17.16,16.42,-57.56,-22.64,0.55,0.41,-0.85,lifting
62.29,-14.78,11.33,7.08,-51.57,-19.84,0.7,0.38,-0.78,lifting
62.76,-13.45,8.74,-1.1,-15.38,-0.55,0.64,0.38,-0.79,lifting
62.88,-14.59,9.12,-7.63,7.81,6.84,0.6,0.42,-0.81,lifting
62.44,-14.34,10.19,0.55,45.1,10.07,0.55,0.39,-0.85,lifting
61.16,-15.36,14.06,-0.79,50.6,30.7,0.54,0.45,-0.96,lifting
57.19,-17.8,19.7,1.71,78.25,24.35,0.35,0.44,-0.93,lifting
53.38,-17.65,24.4,-8.67,81.42,28.87,0.23,0.46,-0.96,lifting
48.27,-18.62,28.28,4.09,83.62,18.31,0.07,0.47,-0.95,lifting
43.08,-19.79,30.16,21.61,90.88,8.12,-0.08,0.44,-0.82,lifting
37.34,-21.12,32.04,25.7,59.63,16.17,-0.27,0.46,-0.78,lifting
29.13,-23.11,31.12,27.16,88.87,11.72,-0.48,0.55,-0.81,lifting
22.84,-24.35,29.55,30.4,101.75,12.76,-0.56,0.56,-0.5,lifting
17.38,-25.72,26.15,45.65,56.88,14.16,-0.58,0.5,-0.28,lifting
14.12,-27.29,22.72,25.7,39.98,12.7,-0.8,0.49,-0.29,lifting
12.06,-28.32,20.14,12.82,36.13,-2.69,-0.79,0.56,-0.09,lifting
9.19,-29.04,16.39,29.97,33.94,10.8,-0.73,0.56,0.03,lifting
8.53,-29.42,13.94,13.49,-15.63,1.4,-0.69,0.45,0.13,lifting
9.77,-29.49,15.67,-5.07,-35.34,-1.59,-0.69,0.54,0.12,lifting
12.07,-29.7,17.74,-17.15,-60.79,-4.09,-0.75,0.56,-0.08,lifting
14.87,-28.87,20.85,-18.49,-70.68,-4.82,-0.81,0.57,-0.26,lifting
19.64,-28.53,24.43,-22.03,-44.62,-17.64,-0.67,0.53,-0.29,lifting
24.19,-27.22,28,-19.35,-44.86,-17.09,-0.58,0.52,-0.53,lifting
28.28,-26.94,28.09,-25.82,-63.6,-35.64,-0.43,0.52,-0.64,lifting
34.27,-25.09,28.91,-13.98,-62.19,-32.35,-0.39,0.55,-0.79,lifting
42.58,-23.84,28.86,-13.43,-67.63,-26.73,-0.19,0.56,-0.89,lifting
46.86,-22.23,27.11,-18.98,-73.67,-21.91,0.1,0.6,-0.88,lifting
50.72,-21.57,25.35,-25.27,-57.31,-8.79,0.13,0.55,-0.91,lifting
53.39,-20.02,23.39,-18.98,-58.84,-5.98,0.25,0.49,-0.88,lifting
56.16,-19.65,19.24,-1.34,-48.58,-0.98,0.32,0.52,-0.91,lifting
58.96,-19.24,14.98,-5.98,-38.21,-11.23,0.36,0.5,-0.86,lifting
60.45,-18.64,14.12,-9.28,-22.58,4.27,0.48,0.5,-0.87,lifting
60.03,-18.4,12.98,-12.57,9.46,13.55,0.45,0.5,-0.86,lifting
59.85,-18.6,14.22,-3.48,28.14,11.72,0.39,0.5,-0.88,lifting
58.67,-19.98,17.99,4.94,46.2,16.17,0.33,0.51,-0.89,lifting
54.48,-20.98,21.89,8.3,49.87,17.46,0.26,0.49,-0.86,lifting
51.97,-22.23,22.56,8.48,46.2,18.49,0.17,0.5,-0.9,lifting
48.8,-23.78,25.07,16.36,74.77,25.27,0.04,0.58,-1.01,lifting
43.68,-24.6,28.3,13.37,77.94,22.22,-0.16,0.58,-0.9,lifting
38.34,-25.5,29.35,21.55,89.05,22.09,-0.24,0.57,-0.72,lifting
28.94,-27.47,28.5,25.88,78.74,24.66,-0.41,0.53,-0.6,lifting
23.73,-28.44,25.9,24.23,71.17,17.76,-0.53,0.5,-0.4,lifting
20.09,-29.64,24.69,11.84,44.86,19.29,-0.7,0.56,-0.43,lifting
16.97,-29.15,21.96,11.78,56.4,22.71,-0.8,0.57,-0.31,lifting
13.22,-29.35,18.64,17.15,40.34,16.78,-0.8,0.51,-0.15,lifting
9.36,-29.26,17.77,9.03,38.39,8.24,-0.8,0.45,-0.01,lifting
8.68,-29.53,15.17,-1.22,2.14,7.69,-0.73,0.38,0.14,lifting
8.34,-28.91,15.93,-15.26,-30.21,-5.62,-0.76,0.41,0.08,lifting
10.72,-28.82,18.62,-18.19,-56.58,-9.34,-0.81,0.47,-0.12,lifting
15.94,-28.49,24.05,-25.39,-68.6,-20.69,-0.7,0.49,-0.29,lifting
20.87,-28.06,26.32,-29.05,-79.96,-23.8,-0.56,0.45,-0.4,lifting
27.91,-26.16,29.39,-24.66,-75.13,-37.23,-0.39,0.51,-0.62,lifting
38.11,-24.56,29.71,-12.33,-71.23,-33.33,-0.25,0.61,-0.89,lifting
43.74,-24.63,27.75,21.18,-62.07,-37.6,-0.14,0.68,-0.83,lifting
47.99,-24.63,24.57,41.26,-44.62,-58.17,0.01,0.68,-0.76,lifting
52.04,-24.16,22.12,19.17,-28.5,-53.83,0.21,0.7,-0.74,lifting
56.32,-21.68,18.79,17.58,-45.17,-39.73,0.45,0.69,-0.58,lifting
59.33,-21.22,14.82,36.99,-41.08,-40.1,0.5,0.75,-0.61,lifting
60.99,-20.34,11.84,54.38,-19.23,-40.59,0.54,0.76,-0.49,lifting
62.07,-18.8,9.78,59.94,-8.48,-23.5,0.6,0.79,-0.4,lifting
62.51,-19.07,7.12,41.69,1.34,-0.85,0.62,0.88,-0.29,lifting
61.8,-20.81,6.47,17.15,15.87,47,0.63,0.98,-0.24,lifting
59.22,-24.32,6.32,26.25,11.96,68.73,0.54,0.95,-0.16,lifting
56.13,-28.33,5.08,44.62,12.15,79.41,0.45,1.04,-0.15,lifting
52.58,-31.16,4.28,42.79,13.37,85.02,0.27,0.96,-0.06,lifting
47.55,-34.52,2.76,5.19,19.41,97.41,0.03,0.92,0.01,lifting
37.93,-37.12,4.81,2.14,21.36,86.85,-0.17,0.87,0.07,lifting
32.23,-37.87,3.38,6.65,24.6,70.07,-0.33,0.8,0.09,lifting
27.84,-37.63,1.38,11.96,10.8,58.84,-0.48,0.73,0.17,lifting
23.43,-37.39,1.29,9.58,7.87,54.81,-0.63,0.72,0.16,lifting
19.69,-37.17,-0.99,16.05,7.87,49.19,-0.67,0.62,0.21,lifting
15.31,-36.07,-2.71,20.63,16.24,30.15,-0.78,0.53,0.24,lifting
13.96,-35.69,-5.53,11.29,-0.55,5.07,-0.77,0.25,0.37,lifting
14.25,-35.66,-5.62,-3.72,-7.75,-31.25,-0.73,0.44,0.31,lifting
19.53,-36.8,-4.71,7.75,-12.45,-55.3,-0.68,0.58,0.28,lifting
24.46,-37.37,-5.82,5.25,-5.98,-64.39,-0.57,0.62,0.28,lifting
29.1,-37.62,-5.15,-9.77,-7.14,-71.53,-0.48,0.77,0.25,lifting
33.98,-37.4,-4.49,-11.54,-5.49,-73.12,-0.28,0.87,0.23,lifting
39.11,-36.91,-3.94,-5.74,-5.25,-72.94,-0.12,0.95,0.21,lifting
46.44,-33.97,-2.31,-10.74,-0.61,-68.48,0.04,0.98,0.19,lifting
50.12,-32.69,-2.36,-7.51,-2.99,-63.29,0.16,0.97,0.17,lifting
54.08,-30.47,-1.82,2.2,0.43,-67.38,0.31,0.94,0.16,lifting
57.26,-27.73,-1.98,-6.23,3.05,-64.15,0.45,0.96,0.15,lifting
59.53,-24.83,-0.56,-13.55,2.5,-55.3,0.55,0.86,0.17,lifting
62.59,-21.11,1.29,-11.23,1.95,-59.94,0.66,0.8,0.12,lifting
63.27,-17.63,0.94,-8.79,0.92,-45.84,0.76,0.8,0.11,lifting
64.11,-16.08,1.16,-3.85,-5.19,-6.77,0.75,0.93,0.1,lifting
63.5,-17.09,0.18,-12.7,-10.68,41.56,0.64,0.94,0.1,lifting
62.4,-20.07,1.22,-0.61,-4.52,71.41,0.67,0.94,0.09,lifting
60.4,-24.06,0.96,2.56,-9.64,90.88,0.64,0.91,0.1,lifting
54.19,-30.51,1.26,0.98,5.31,98.14,0.39,0.98,0.1,lifting
49.74,-33.3,-1.16,15.87,3.54,93.32,0.19,0.95,0.12,lifting
43.82,-35.3,-1.79,21.79,7.26,82.21,-0.02,0.89,0.15,lifting
38.42,-36.88,-3.47,12.45,11.84,76.6,-0.18,0.76,0.21,lifting
32.51,-40.44,-2.5,4.21,9.4,57.86,-0.34,0.88,0.27,lifting
26.12,-37.49,-4.04,2.56,16.24,70.8,-0.5,0.75,0.27,lifting
21.86,-36.63,-4.83,-3.72,12.39,62.93,-0.56,0.57,0.31,lifting
18.26,-36.07,-4.24,-9.03,1.59,50.23,-0.63,0.54,0.29,lifting
15.23,-35.79,-4.64,-2.81,-7.14,28.44,-0.77,0.49,0.26,lifting
13.28,-34.63,-4.85,11.96,-3.3,-2.87,-0.77,0.29,0.31,lifting
14.78,-35.73,-3.81,3.6,-7.2,-41.93,-0.76,0.41,0.28,lifting
19.64,-36.66,-5.09,-6.53,-4.46,-61.89,-0.65,0.49,0.26,lifting
24.79,-38.12,-3.89,-7.39,-5.07,-92.9,-0.46,0.61,0.24,lifting
32.06,-37.93,-2.39,-10.93,-1.59,-106.26,-0.27,0.86,0.22,lifting
42,-35.75,-1.45,-8.91,-0.43,-79.96,-0.03,0.99,0.19,lifting
47.31,-34.33,-1.26,-9.09,-1.4,-74.28,0.09,1.04,0.15,lifting
51.27,-32.54,-0.85,-3.3,5,-60.42,0.24,1.01,0.16,lifting
54.33,-30.66,0.95,-6.29,5.13,-48.89,0.31,0.9,0.16,lifting
56.54,-28.23,1.98,-5.74,1.04,-68.3,0.48,0.91,0.14,lifting
59.95,-23.8,2.44,-4.88,8.06,-49.5,0.56,0.82,0.12,lifting
61.73,-20.86,1.31,-14.1,1.77,-54.38,0.67,0.77,0.08,lifting
62.92,-19.31,2.7,-14.22,3.85,-46.39,0.69,0.75,0.06,lifting
63,-16.09,3.15,-0.43,-0.67,-42.36,0.8,0.78,0.05,lifting
63.76,-14.61,2.43,9.89,1.77,16.6,0.8,0.88,0.07,lifting
62.71,-16.93,3.31,2.75,-8.18,47.36,0.7,0.81,0.08,lifting
61.72,-21.14,2.09,6.35,-7.51,69.76,0.73,0.81,0.06,lifting
60.24,-24,0.93,12.7,-4.94,70.62,0.65,0.81,0.1,lifting
58.25,-27.21,-0.39,12.82,0.49,74.4,0.5,0.9,0.12,lifting
